date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
6/9/2014,4,2.5,4250,19387,2.0,0.0,2.0,4,9,3260,990.0,1972,0.0,98040,47.5578,-122.212,3690,17024
7/14/2014,4,3.25,3600,18645,2.0,0.0,1.0,3,10,3000,600.0,2013,0.0,98059,47.5294,-122.154,3970,10957
8/20/2014,2,1.0,1170,7142,1.0,0.0,0.0,3,7,1170,0.0,1951,0.0,98155,47.7497,-122.31299999999999,1170,7615
12/26/2014,4,2.0,2460,5921,1.0,,0.0,4,7,1230,1230.0,1948,0.0,98002,47.308,-122.209,1260,6648
7/15/2014,4,1.75,2260,6600,1.0,0.0,0.0,5,8,1220,1040.0,1948,0.0,98115,47.6753,-122.27799999999999,2240,6600
9/25/2014,2,1.0,880,9750,1.0,0.0,0.0,5,6,880,0.0,1938,0.0,98168,47.4885,-122.29799999999999,1220,9406
5/5/2015,4,2.25,2440,5000,2.0,0.0,0.0,3,7,2440,0.0,2007,0.0,98065,47.5407,-121.89,2440,5212
3/12/2015,6,3.5,4430,11453,2.0,0.0,0.0,3,9,3000,1430.0,2001,0.0,98056,47.5156,-122.204,2730,5661
7/14/2014,4,2.5,3730,16950,2.0,0.0,0.0,3,10,3730,0.0,1990,0.0,98040,47.5678,-122.228,3200,16950
8/1/2014,3,1.75,1320,1014,3.0,0.0,0.0,3,9,1320,0.0,2015,0.0,98122,47.6047,-122.305,1380,1495
6/19/2014,4,2.5,2440,34290,2.0,0.0,0.0,3,9,2440,0.0,1987,0.0,98053,47.6685,-122.044,2860,38119
3/24/2015,3,2.5,2000,7205,2.0,0.0,0.0,3,8,2000,0.0,1998,0.0,98003,47.3499,-122.302,2180,7611
9/23/2014,5,3.5,2770,9305,2.0,,0.0,3,9,2770,0.0,1985,0.0,98006,47.5628,-122.11399999999999,2520,9773
8/13/2014,3,1.75,2120,18335,1.0,0.0,0.0,3,7,1380,740.0,1961,0.0,98188,47.451,-122.273,2050,18333
3/5/2015,4,2.5,2320,4142,2.0,0.0,0.0,3,7,2320,0.0,2010,0.0,98038,47.3662,-122.01899999999999,2150,4140
3/17/2015,2,1.75,1930,4601,1.0,0.0,0.0,3,8,1930,0.0,2006,0.0,98053,47.7196,-122.022,1670,4500
4/27/2015,3,1.5,1670,3852,2.0,0.0,3.0,4,8,1670,0.0,1928,0.0,98119,47.6411,-122.37100000000001,2320,4572
4/24/2015,3,2.5,1700,4125,2.0,0.0,0.0,3,7,1700,0.0,2004,0.0,98065,47.5305,-121.854,1970,4105
12/31/2014,3,2.5,2460,6600,1.5,0.0,0.0,4,8,1560,900.0,1929,,98109,47.6364,-122.351,2090,3400
4/10/2015,3,1.75,1590,14766,1.0,0.0,0.0,3,8,1590,0.0,1963,0.0,98007,47.5902,-122.147,2040,10190
7/11/2014,3,2.25,2090,10120,1.0,,0.0,4,7,1290,800.0,1979,,98058,47.4654,-122.17399999999999,1820,7983
12/5/2014,3,2.5,2130,219978,2.0,0.0,0.0,3,8,2130,0.0,1986,0.0,98077,47.7754,-122.03200000000001,3340,217800
2/25/2015,4,2.25,2310,36136,2.0,0.0,0.0,4,9,2310,0.0,1977,0.0,98072,47.7506,-122.12200000000001,3930,36136
8/28/2014,5,2.5,2760,11340,2.0,0.0,0.0,4,9,2760,0.0,1978,0.0,98059,47.4769,-122.141,2470,11340
10/23/2014,3,1.75,1820,6038,1.0,0.0,0.0,4,7,1040,780.0,1952,0.0,98126,47.5233,-122.37799999999999,1700,6040
9/9/2014,4,2.0,1750,8116,1.0,0.0,0.0,4,5,1750,0.0,1943,0.0,98056,47.5097,-122.181,1440,7865
10/28/2014,3,2.0,1936,6612,2.0,0.0,0.0,3,7,1936,0.0,2014,0.0,98001,47.2602,-122.24600000000001,1620,21600
3/6/2015,5,2.25,1950,8086,1.0,0.0,0.0,3,7,1130,820.0,1980,0.0,98003,47.3179,-122.331,1670,8550
4/8/2015,3,1.75,1590,7535,1.5,0.0,0.0,5,6,1590,0.0,1909,0.0,98032,47.3769,-122.234,1110,6000
5/29/2014,4,2.5,2760,6850,2.0,0.0,0.0,3,9,2760,0.0,1999,0.0,98056,47.5346,-122.185,2640,9803
8/25/2014,3,2.25,2180,9865,1.0,0.0,0.0,4,8,1660,?,1966,0.0,98040,47.5358,-122.235,2600,10034
5/23/2014,3,2.5,2510,5400,2.0,0.0,0.0,3,9,2510,0.0,1992,0.0,98056,47.5204,-122.206,1840,5400
12/1/2014,3,1.0,1160,8800,1.0,0.0,0.0,4,7,1160,0.0,1959,0.0,98008,47.6112,-122.12799999999999,1750,8400
6/26/2014,3,3.0,2410,7479,2.0,,2.0,3,7,2410,0.0,1942,1988.0,98155,47.7394,-122.288,2610,7479
10/2/2014,3,2.5,1570,2865,2.0,0.0,0.0,3,7,1570,0.0,2003,0.0,98118,47.5412,-122.288,1610,2582
9/29/2014,3,1.0,1160,8636,1.0,0.0,,3,6,1160,?,1923,0.0,98146,47.5097,-122.35700000000001,1300,8636
5/2/2014,2,1.0,850,6174,1.0,0.0,0.0,4,7,850,0.0,1950,0.0,98155,47.7352,-122.32799999999999,1100,6174
7/18/2014,3,1.75,1280,2147,1.5,,0.0,4,7,1280,0.0,1910,0.0,98102,47.6362,-122.324,2010,2640
6/26/2014,4,3.5,3450,7832,2.0,0.0,0.0,3,10,3450,0.0,2007,,98006,47.5637,-122.12299999999999,3220,8567
12/6/2014,3,2.0,1780,1750,1.0,0.0,2.0,3,8,1400,380.0,1927,2014.0,98103,47.6797,-122.35700000000001,1780,3750
6/3/2014,3,2.0,1530,8700,1.0,0.0,0.0,4,7,1530,0.0,1970,0.0,98055,47.4529,-122.20700000000001,1960,7600
2/18/2015,4,2.5,3140,8455,2.0,0.0,0.0,3,8,3140,0.0,2003,0.0,98059,47.4866,-122.147,3140,7391
8/11/2014,3,2.5,2160,7500,1.0,0.0,1.0,3,7,1430,730.0,1979,0.0,98074,47.6188,-122.064,1560,7500
9/23/2014,3,2.5,2210,8010,2.0,0.0,0.0,3,8,2210,0.0,1998,0.0,98045,47.4845,-121.775,2430,9600
5/19/2014,3,2.5,1720,1916,2.0,0.0,0.0,3,7,1720,?,2005,0.0,98059,47.4895,-122.166,1760,1916
4/17/2015,4,1.75,2480,60548,1.0,0.0,0.0,4,7,1600,880.0,1968,0.0,98027,47.4722,-122.001,2390,90169
12/22/2014,3,1.75,1370,3300,2.0,0.0,0.0,5,7,1370,0.0,1927,0.0,98105,47.6714,-122.32,1560,3927
3/31/2015,2,2.25,1061,2884,2.0,0.0,0.0,3,7,1061,0.0,2013,0.0,98002,47.346000000000004,-122.21799999999999,1481,2887
9/22/2014,3,3.25,3310,5000,2.0,0.0,0.0,3,9,3310,0.0,2006,0.0,98029,47.5558,-122.001,2670,4907
7/21/2014,2,2.0,890,5000,1.0,0.0,,3,6,890,0.0,1917,0.0,98118,47.5158,-122.264,1860,5000
2/3/2015,4,2.5,2010,6294,2.0,0.0,0.0,3,7,2010,0.0,2000,,98028,47.776,-122.24,1870,4394
5/4/2015,2,1.0,710,1164794,1.0,0.0,0.0,2,5,710,0.0,1915,0.0,98014,47.6888,-121.90899999999999,1680,16730
6/30/2014,3,2.75,1300,14197,1.0,0.0,0.0,3,7,860,440.0,1996,0.0,98030,47.3652,-122.18299999999999,1550,7596
3/17/2015,3,2.5,1810,1988,2.0,0.0,0.0,3,7,1350,460.0,1997,0.0,98199,47.6513,-122.385,1600,1525
10/9/2014,5,3.25,4300,9270,2.0,0.0,3.0,3,10,2910,1390.0,1957,2009.0,98116,47.5717,-122.40899999999999,2780,6610
12/30/2014,3,1.0,1920,6710,1.0,,0.0,3,7,1320,600.0,1959,0.0,98118,47.5346,-122.286,1810,5600
8/11/2014,4,2.5,2570,50308,1.5,0.0,0.0,3,10,2570,0.0,1993,,98077,47.7418,-122.039,3420,37891
6/23/2014,4,2.5,2300,6158,2.0,0.0,0.0,3,9,2300,0.0,1999,0.0,98115,47.6943,-122.29899999999999,2170,6434
1/27/2015,2,2.0,1650,8975,1.0,0.0,0.0,5,6,1650,0.0,1942,0.0,98146,47.5073,-122.36,1260,8668
7/2/2014,3,2.25,1900,3960,1.5,0.0,0.0,3,8,1200,700.0,1905,0.0,98122,47.6122,-122.29799999999999,1310,3960
4/6/2015,2,1.0,840,9000,1.0,0.0,0.0,5,6,840,0.0,1951,0.0,98168,47.5033,-122.329,1350,10400
11/10/2014,4,2.5,3940,4407,2.0,0.0,0.0,4,8,2620,1320.0,1921,0.0,98112,47.6374,-122.29899999999999,1790,4407
11/20/2014,3,3.0,3730,383328,1.5,,0.0,4,9,2230,1500.0,1990,0.0,98038,47.4257,-122.03,1940,217800
3/4/2015,4,1.0,1220,7980,1.5,0.0,0.0,3,6,1220,0.0,1944,0.0,98178,47.4924,-122.23700000000001,1210,7920
12/1/2014,5,2.75,2980,4502,2.0,0.0,0.0,3,9,2980,0.0,2007,0.0,98028,47.7698,-122.235,2850,4501
9/2/2014,4,2.5,2280,14810,1.0,0.0,0.0,5,8,1500,780.0,1977,0.0,98056,47.5392,-122.186,2690,12196
4/15/2015,3,1.5,1320,1250,3.0,0.0,0.0,3,8,1320,0.0,2008,,98103,47.6536,-122.34100000000001,1560,1694
8/4/2014,4,2.5,3250,8970,2.0,0.0,0.0,3,10,3250,0.0,1994,0.0,98075,47.5862,-122.037,3240,8449
8/29/2014,3,1.75,1410,9150,1.0,0.0,0.0,5,7,1410,0.0,1959,0.0,98006,47.5683,-122.178,1800,9940
7/24/2014,4,2.0,2000,6380,2.0,0.0,0.0,4,6,1860,140.0,1949,0.0,98115,47.6956,-122.303,1600,6380
3/26/2015,3,2.0,1220,17652,1.0,0.0,0.0,4,7,1220,0.0,1980,0.0,98059,47.4712,-122.1,1990,17652
5/22/2014,4,3.5,3150,6202,2.0,0.0,0.0,3,7,3150,0.0,2005,0.0,98042,47.3993,-122.162,2950,5940
6/13/2014,5,3.5,2320,4960,2.0,0.0,0.0,5,7,1720,600.0,1926,,98103,47.6763,-122.352,1700,4960
1/22/2015,4,2.5,2100,5857,2.0,0.0,0.0,3,8,2100,0.0,2002,,98059,47.4956,-122.163,2090,7779
12/5/2014,2,1.5,1350,4592,1.0,0.0,0.0,3,7,1070,280.0,1939,0.0,98199,47.6511,-122.405,1610,5102
12/9/2014,5,3.5,5150,12230,2.0,0.0,2.0,3,10,3700,1450.0,2007,0.0,98008,47.6249,-122.09,2940,13462
3/10/2015,2,1.0,2020,7540,1.0,0.0,0.0,3,7,1010,1010.0,1921,0.0,98118,47.5359,-122.28,1270,4652
2/24/2015,6,1.75,2490,8732,1.5,0.0,0.0,4,8,2490,0.0,1966,0.0,98034,47.7252,-122.18700000000001,1840,8024
2/24/2015,3,2.0,1310,8454,1.0,0.0,0.0,3,7,1310,0.0,1994,0.0,98042,47.3697,-122.075,1310,8454
10/10/2014,3,1.75,2030,217800,1.0,0.0,2.0,4,8,2030,0.0,1977,0.0,98092,47.2618,-122.12,2570,216057
7/1/2014,3,1.75,1170,8239,1.0,0.0,0.0,3,7,1170,0.0,1981,0.0,98042,47.3679,-122.088,1180,7866
5/6/2015,4,1.75,1730,7245,1.0,0.0,0.0,4,7,880,?,1955,,98007,47.5995,-122.14399999999999,1550,7245
4/8/2015,5,1.5,1940,3430,1.5,,0.0,4,6,1220,720.0,1926,0.0,98117,47.6853,-122.36200000000001,1830,4120
10/28/2014,2,1.0,1460,6000,1.0,0.0,0.0,2,7,1260,200.0,1925,0.0,98115,47.7009,-122.31700000000001,1580,6380
3/11/2015,4,1.5,1600,6180,1.5,0.0,0.0,3,6,1600,0.0,1946,0.0,98118,47.5681,-122.285,1410,6180
6/17/2014,3,3.25,4340,4947,2.0,0.0,3.0,3,11,3060,1280.0,1993,0.0,98107,47.6709,-122.406,1680,5250
11/24/2014,3,1.5,1340,6000,1.5,,1.0,3,9,1340,0.0,1927,0.0,98105,47.66,-122.28200000000001,2600,6000
4/7/2015,4,2.5,2370,30378,2.0,0.0,0.0,3,8,2370,0.0,1996,,98042,47.3389,-122.066,2870,34834
5/28/2014,2,1.0,780,6685,1.0,0.0,0.0,4,5,780,0.0,1948,0.0,98002,47.305,-122.215,880,6695
9/24/2014,4,2.0,1780,10622,1.0,0.0,0.0,4,7,900,880.0,1976,0.0,98058,47.4573,-122.15799999999999,1550,8900
5/3/2015,2,1.0,980,5000,1.0,0.0,0.0,4,7,980,0.0,1950,0.0,98155,47.7518,-122.279,1600,5965
3/10/2015,5,2.5,3070,34991,2.0,0.0,0.0,3,9,3070,0.0,1995,,98059,47.4721,-122.148,2150,19515
7/23/2014,4,2.75,3080,7242,2.0,0.0,0.0,3,9,3080,0.0,2014,0.0,98033,47.6948,-122.178,3010,7205
2/24/2015,3,1.75,920,3600,1.0,0.0,0.0,4,6,820,100.0,1904,0.0,98119,47.6386,-122.365,1620,3600
8/27/2014,3,1.0,1300,20812,1.0,0.0,0.0,3,6,1300,0.0,1927,0.0,98106,47.5435,-122.359,1210,17340
3/20/2015,4,2.25,2420,36680,2.0,0.0,0.0,4,8,2420,0.0,1977,0.0,98027,47.4663,-122.006,2410,36680
9/25/2014,4,2.5,2820,15000,2.0,0.0,0.0,4,9,2820,0.0,1985,0.0,98052,47.7255,-122.101,2440,15000
9/8/2014,3,1.5,1260,3135,1.0,0.0,0.0,4,7,780,480.0,1944,0.0,98107,47.6693,-122.37100000000001,1540,3025
6/16/2014,5,2.5,2340,4500,2.0,0.0,0.0,3,7,2340,0.0,2009,0.0,98059,47.4911,-122.154,2190,4500
8/15/2014,3,2.5,1340,10018,1.0,0.0,0.0,4,7,1340,0.0,1976,,98052,47.6366,-122.094,2520,13068
7/11/2014,3,1.5,1560,9350,1.0,0.0,0.0,4,7,1220,340.0,1969,0.0,98052,47.6729,-122.148,1870,8671
11/17/2014,4,1.0,1460,4600,1.0,0.0,2.0,3,6,780,680.0,1946,0.0,98126,47.566,-122.38,1560,4600
5/12/2014,4,3.75,3280,11000,2.0,0.0,0.0,3,10,2320,960.0,2008,0.0,98033,47.6855,-122.20100000000001,2400,8351
1/27/2015,5,1.75,2640,13290,1.0,1.0,4.0,4,8,1400,1240.0,1954,0.0,98178,47.5022,-122.223,2400,11942
9/18/2014,4,1.0,1340,22500,1.5,0.0,0.0,3,7,1340,0.0,1926,0.0,98168,47.489,-122.316,1620,10800
4/19/2015,3,2.5,3090,10940,2.0,0.0,2.0,3,10,3090,0.0,1992,0.0,98006,47.5492,-122.119,3410,12157
12/16/2014,4,2.5,3090,12511,2.0,0.0,0.0,4,10,3090,0.0,1998,,98075,47.5932,-121.98299999999999,3100,10882
11/7/2014,3,1.0,1220,8119,1.0,0.0,0.0,4,7,1220,0.0,1955,,98039,47.6328,-122.236,1910,8119
12/18/2014,3,1.75,1480,9375,1.0,0.0,0.0,4,7,1480,0.0,1957,0.0,98146,47.5076,-122.366,1370,9000
2/24/2015,2,1.0,940,4000,1.0,0.0,0.0,3,6,720,220.0,1942,0.0,98199,47.6488,-122.385,1180,6000
9/18/2014,3,1.5,1610,5304,1.0,0.0,0.0,4,6,1610,0.0,1968,,98042,47.3632,-122.087,1060,5304
7/29/2014,4,3.5,3760,57063,2.0,0.0,0.0,3,9,2950,810.0,1998,0.0,98053,47.6328,-121.964,2870,28945
3/29/2015,2,1.75,870,4000,1.0,0.0,0.0,3,6,870,0.0,1941,0.0,98126,47.5657,-122.376,1420,4000
4/1/2015,4,1.75,1860,9750,1.0,0.0,0.0,3,7,1460,400.0,1969,0.0,98034,47.7097,-122.20200000000001,1900,8913
10/22/2014,3,2.5,1550,1092,3.0,0.0,0.0,3,8,1390,160.0,2004,0.0,98102,47.6355,-122.324,1550,1079
7/25/2014,4,2.5,1847,8000,2.0,0.0,0.0,3,7,1847,0.0,2008,0.0,98001,47.2872,-122.257,1847,8000
4/17/2015,3,2.0,1460,3000,1.0,0.0,0.0,4,7,940,520.0,1990,0.0,98117,47.681999999999995,-122.365,1460,3000
6/12/2014,3,1.75,1800,6000,1.0,0.0,0.0,5,6,900,900.0,1950,0.0,98155,47.7505,-122.31700000000001,1060,6628
3/9/2015,3,1.75,1270,7875,1.0,0.0,0.0,4,7,1270,0.0,1980,0.0,98030,47.3696,-122.17,1830,7210
3/25/2015,5,3.0,2720,9856,2.0,0.0,0.0,4,8,2720,0.0,1969,,98059,47.4778,-122.146,1420,9685
6/23/2014,4,1.5,1890,43560,1.0,0.0,0.0,4,8,1890,0.0,1974,0.0,98092,47.3267,-122.166,2376,5820
11/18/2014,3,2.5,1430,1250,3.0,0.0,0.0,3,7,1430,0.0,2007,0.0,98103,47.6904,-122.34200000000001,1360,1269
6/4/2014,3,2.25,1500,7615,1.0,0.0,0.0,3,7,1150,350.0,1984,0.0,98023,47.3146,-122.351,1540,8649
8/12/2014,2,2.5,1360,2693,2.0,0.0,0.0,3,6,1360,0.0,2003,0.0,98038,47.3492,-122.025,1360,2693
6/23/2014,3,1.0,1480,6978,2.0,0.0,0.0,4,8,1480,0.0,1949,1985.0,98004,47.6497,-122.21700000000001,2660,13062
9/22/2014,3,2.5,2120,2374,2.0,0.0,0.0,3,8,1770,350.0,2005,0.0,98052,47.674,-122.14200000000001,2480,3043
1/22/2015,3,1.0,950,5214,1.0,0.0,0.0,3,7,830,120.0,1944,0.0,98126,47.5362,-122.37899999999999,1490,7636
1/7/2015,2,1.0,1150,7552,1.0,,0.0,3,7,1150,0.0,1951,0.0,98125,47.7215,-122.323,1150,7346
10/22/2014,4,2.5,2050,9143,2.0,0.0,0.0,3,8,2050,0.0,1992,0.0,98166,47.4597,-122.355,1510,9484
12/4/2014,3,2.25,1240,1250,3.0,0.0,0.0,3,8,1240,0.0,2014,,98107,47.6748,-122.37700000000001,1470,1250
11/24/2014,3,1.0,1570,11752,1.5,0.0,0.0,5,8,1570,0.0,1930,,98133,47.7686,-122.348,2010,8291
11/21/2014,5,3.5,3230,7560,2.0,0.0,0.0,3,10,3230,0.0,2007,0.0,98052,47.6467,-122.118,3230,8580
10/14/2014,3,2.25,3420,9900,1.0,0.0,0.0,3,9,1710,1710.0,1963,2004.0,98028,47.7412,-122.256,2290,10700
10/31/2014,2,1.0,840,8100,1.0,0.0,0.0,4,7,840,0.0,1948,,98177,47.7019,-122.366,1100,8220
3/18/2015,5,2.75,3050,7520,2.0,0.0,0.0,3,8,3050,0.0,2014,0.0,98056,47.5245,-122.184,2180,10800
2/20/2015,3,1.75,1340,7210,1.0,0.0,0.0,4,7,1340,0.0,1975,0.0,98031,47.4182,-122.167,1370,7210
5/28/2014,6,3.25,4250,23326,1.0,0.0,3.0,3,10,2150,2100.0,1967,0.0,98003,47.34,-122.32700000000001,3370,15983
12/3/2014,3,2.25,1640,7630,1.0,0.0,0.0,4,8,1180,460.0,1968,,98032,47.3739,-122.29,1930,7630
1/6/2015,2,1.0,620,14823,1.0,0.0,0.0,3,6,620,0.0,1926,,98125,47.7322,-122.3,1400,7930
11/12/2014,2,1.5,1160,8060,1.0,0.0,0.0,4,7,1160,0.0,1950,0.0,98136,47.5146,-122.38600000000001,1500,8060
11/14/2014,5,2.5,2250,10400,1.0,0.0,0.0,3,8,1280,970.0,1973,,98058,47.4501,-122.139,2140,9592
6/17/2014,3,1.5,1270,20700,1.0,0.0,0.0,2,7,1150,120.0,1948,0.0,98155,47.7576,-122.296,1990,15000
2/27/2015,3,2.75,1940,3088,2.0,0.0,3.0,3,8,1770,170.0,2008,,98065,47.5185,-121.87799999999999,1410,2335
4/15/2015,3,1.75,1780,5000,1.5,0.0,0.0,3,6,1080,700.0,1957,0.0,98146,47.5105,-122.36,1500,5000
4/11/2015,5,4.0,2980,4500,1.5,0.0,0.0,3,7,2070,910.0,1921,0.0,98115,47.6736,-122.323,1560,4225
3/21/2015,4,2.25,2230,11200,1.0,0.0,0.0,4,7,1300,930.0,1977,0.0,98011,47.7691,-122.167,2090,10563
3/17/2015,4,2.5,2201,9542,2.0,0.0,0.0,3,8,2201,0.0,2006,0.0,98198,47.4002,-122.31700000000001,1990,9542
3/16/2015,3,1.0,2040,7936,1.0,,3.0,5,8,1680,360.0,1940,0.0,98177,47.7028,-122.385,2300,10080
2/12/2015,3,2.5,2280,18241,1.0,0.0,0.0,3,9,960,1320.0,1995,0.0,98011,47.7453,-122.213,3100,12465
5/22/2014,4,2.75,3150,67518,1.0,,0.0,4,9,2250,900.0,1965,0.0,98092,47.3382,-122.196,2210,32391
1/27/2015,3,1.75,1260,7373,1.0,0.0,0.0,4,7,1260,0.0,1979,0.0,98034,47.7296,-122.23299999999999,1360,7373
7/31/2014,3,1.75,1880,13300,1.0,0.0,0.0,3,7,1380,500.0,1967,,98004,47.63399999999999,-122.204,3550,10883
9/11/2014,4,3.5,3200,7605,2.0,,2.0,3,9,2500,700.0,2013,0.0,98198,47.3443,-122.32700000000001,2240,4416
7/1/2014,2,1.0,860,6050,1.0,0.0,0.0,3,7,860,0.0,1952,0.0,98116,47.5697,-122.4,1130,6050
6/25/2014,4,1.0,1530,8890,1.0,0.0,0.0,3,7,980,550.0,1925,0.0,98106,47.5308,-122.35,1100,5203
8/29/2014,3,1.75,2110,10454,1.0,0.0,0.0,4,8,1440,670.0,1978,,98028,47.7344,-122.24600000000001,1990,10890
5/7/2014,3,1.75,1580,9147,1.0,0.0,1.0,4,7,1210,370.0,1967,0.0,98008,47.6069,-122.11200000000001,2600,23564
1/13/2015,3,1.0,1060,5000,1.0,0.0,0.0,3,7,1060,0.0,1958,0.0,98106,47.5294,-122.354,1220,4600
4/28/2015,4,2.5,2160,7725,1.0,0.0,0.0,4,8,1460,700.0,1978,,98023,47.3078,-122.37799999999999,2060,8250
8/25/2014,3,2.5,2480,7480,2.0,0.0,,3,9,2480,0.0,1992,,98072,47.771,-122.166,2480,7480
6/23/2014,3,1.75,1560,7207,1.0,0.0,0.0,3,7,1250,310.0,1983,0.0,98034,47.7283,-122.22200000000001,1540,7485
12/5/2014,2,1.75,2060,2700,1.0,0.0,0.0,3,7,1030,1030.0,1929,,98115,47.6856,-122.31200000000001,1390,2700
6/19/2014,2,1.0,1570,8210,1.0,0.0,0.0,4,8,1150,420.0,1952,0.0,98177,47.7221,-122.37100000000001,1680,8196
4/20/2015,2,1.5,1008,26487,1.0,1.0,4.0,4,6,1008,0.0,1943,2002.0,98070,47.3853,-122.479,1132,24079
7/21/2014,2,1.0,700,7303,1.0,0.0,0.0,5,5,700,0.0,1953,,98056,47.4934,-122.166,960,6060
4/27/2015,3,1.75,1490,10757,1.0,0.0,0.0,3,7,1060,430.0,1966,0.0,98034,47.72,-122.229,1490,10609
4/15/2015,3,1.0,1230,6380,1.5,0.0,0.0,3,7,1230,0.0,1927,,98115,47.6947,-122.315,1250,6380
5/7/2015,3,3.0,1390,1080,2.0,0.0,0.0,3,7,1140,250.0,2006,0.0,98118,47.5325,-122.28200000000001,1450,1461
3/27/2015,2,1.0,1160,5750,1.0,0.0,0.0,4,6,1160,0.0,1924,,98065,47.5322,-121.829,1160,8250
7/3/2014,3,1.5,1810,5080,1.0,0.0,0.0,3,7,1030,780.0,1958,0.0,98115,47.6819,-122.287,1780,7620
4/22/2015,4,2.75,2660,7754,1.5,0.0,0.0,3,8,1590,1070.0,1986,0.0,98023,47.3078,-122.337,2250,7754
12/30/2014,4,2.5,2420,7200,2.0,0.0,0.0,3,9,2420,0.0,1991,,98033,47.6893,-122.197,2650,7800
5/8/2015,3,1.0,1310,7125,1.0,0.0,0.0,4,7,1310,0.0,1978,0.0,98042,47.3739,-122.148,1650,7290
6/17/2014,4,4.0,4420,16526,2.0,0.0,0.0,3,11,4420,0.0,2013,0.0,98075,47.5914,-122.027,3510,50447
11/21/2014,4,2.5,2120,3220,2.0,,0.0,3,9,2120,?,2005,0.0,98052,47.6662,-122.083,2120,3547
5/30/2014,3,1.75,1680,3000,1.0,0.0,2.0,4,6,840,840.0,1900,0.0,98103,47.68600000000001,-122.346,1540,3700
6/25/2014,2,2.25,1350,1493,2.0,,0.0,3,8,1050,300.0,2007,0.0,98136,47.5421,-122.38799999999999,1250,1202
5/8/2015,2,1.0,1100,3975,1.0,0.0,0.0,3,7,900,200.0,1950,0.0,98105,47.6701,-122.286,1110,4280
6/24/2014,3,2.5,2140,3821,2.0,0.0,0.0,3,8,2140,0.0,2005,0.0,98029,47.5541,-121.995,2860,3841
9/11/2014,2,1.0,1510,3844,1.0,0.0,0.0,4,7,1510,0.0,1923,1970.0,98133,47.7038,-122.348,1170,3844
5/14/2014,3,1.0,1050,5402,1.5,0.0,0.0,4,7,1050,0.0,1906,0.0,98144,47.5867,-122.311,1510,4685
4/10/2015,4,2.25,1890,7210,1.0,0.0,0.0,3,8,1890,0.0,1967,0.0,98008,47.6342,-122.117,1920,7210
8/5/2014,2,2.0,2010,3797,1.5,0.0,0.0,3,7,1450,560.0,1922,2004.0,98108,47.5596,-122.315,1660,4650
11/5/2014,2,1.0,1120,5329,1.0,0.0,1.0,3,6,750,370.0,1929,0.0,98126,47.5421,-122.37799999999999,1530,5330
8/28/2014,3,1.5,910,5120,1.0,0.0,0.0,3,6,910,0.0,1973,,98106,47.5238,-122.35600000000001,1410,5132
12/1/2014,3,2.0,1290,7372,1.0,0.0,0.0,5,7,1290,0.0,1990,0.0,98042,47.3658,-122.085,1290,7366
2/19/2015,2,1.0,600,6120,1.0,,0.0,3,5,600,0.0,1943,0.0,98168,47.4997,-122.31700000000001,1060,6120
6/11/2014,3,1.75,2430,14607,1.0,,1.0,3,8,1230,1200.0,1949,1970.0,98040,47.5588,-122.211,2750,17425
3/12/2015,3,2.25,1760,10350,1.0,0.0,0.0,4,7,1330,430.0,1979,0.0,98033,47.6605,-122.18799999999999,2210,11337
2/4/2015,4,2.0,2420,31465,1.0,0.0,0.0,3,9,2420,0.0,1984,,98092,47.3131,-122.115,2560,32186
8/11/2014,3,1.0,1660,5100,1.0,0.0,0.0,3,7,1260,400.0,1957,0.0,98136,47.5323,-122.383,1230,5100
9/4/2014,4,2.5,3300,10764,1.0,0.0,0.0,4,9,1720,1580.0,1971,0.0,98177,47.7119,-122.365,2290,10975
8/20/2014,5,1.75,1910,9720,1.0,0.0,0.0,4,7,1390,520.0,1955,0.0,98006,47.5772,-122.15899999999999,1750,9720
11/3/2014,3,3.5,1650,1577,2.0,0.0,0.0,3,7,1100,550.0,2012,0.0,98109,47.6302,-122.344,1580,1280
11/13/2014,3,2.5,1910,11550,1.5,0.0,0.0,3,8,1910,0.0,2003,,98074,47.6213,-122.064,2230,11550
7/28/2014,2,2.5,1590,2088,2.0,0.0,0.0,3,9,1590,0.0,1997,0.0,98033,47.6897,-122.175,2320,3174
4/17/2015,3,2.5,2420,6847,2.0,0.0,0.0,3,9,2420,0.0,2009,0.0,98133,47.7329,-122.35600000000001,1180,8100
5/27/2014,4,2.5,2340,5600,2.0,0.0,0.0,3,7,2340,0.0,1921,2013.0,98146,47.5117,-122.37899999999999,1310,5600
8/15/2014,5,5.5,6640,40014,2.0,1.0,4.0,3,12,6350,290.0,2004,0.0,98155,47.7493,-122.28,3030,23408
5/7/2014,4,2.75,2656,21195,2.0,,0.0,3,9,2656,0.0,2014,0.0,98001,47.3162,-122.272,1860,16510
4/2/2015,3,1.75,1270,6017,1.0,0.0,0.0,4,7,1030,240.0,1990,0.0,98028,47.736999999999995,-122.225,1630,7381
12/15/2014,2,1.75,1170,4887,1.0,0.0,0.0,3,6,1020,150.0,1929,0.0,98117,47.695,-122.366,1170,5441
7/16/2014,2,1.0,833,143947,1.0,0.0,0.0,3,5,833,0.0,2006,0.0,98070,47.3889,-122.48200000000001,1380,143947
