date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
10/6/2014,6,4.25,3100,9378,3.0,0.0,2.0,3,11,3100,0.0,1978,0.0,98112,47.6381,-122.314,3270,6334
3/5/2015,3,1.0,1070,6164,1.0,0.0,0.0,3,7,1070,0.0,1967,0.0,98001,47.3377,-122.291,1320,7920
7/18/2014,3,1.75,1620,8085,1.0,0.0,0.0,3,7,1210,410.0,1976,0.0,98011,47.7349,-122.197,1700,8085
5/6/2014,6,3.0,3470,117612,1.5,0.0,0.0,3,7,3470,0.0,1924,0.0,98028,47.7663,-122.234,2120,17100
11/13/2014,2,1.5,980,1296,2.0,,0.0,3,7,840,140.0,2001,0.0,98133,47.7075,-122.336,1100,1228
10/1/2014,3,2.25,2360,5504,2.0,0.0,0.0,4,8,2080,280.0,1913,0.0,98122,47.617,-122.288,2840,5470
2/25/2015,2,1.0,900,4800,1.0,0.0,0.0,4,6,780,120.0,1944,0.0,98199,47.6575,-122.4,1270,5520
5/9/2015,4,2.5,2980,12534,2.0,0.0,0.0,3,9,2980,0.0,1996,0.0,98031,47.3999,-122.211,2630,12534
7/30/2014,4,2.5,2340,8248,2.0,0.0,0.0,3,8,2340,0.0,1989,0.0,98074,47.6314,-122.03,2140,9963
5/14/2014,4,2.5,3040,24123,2.0,0.0,0.0,3,8,3040,0.0,1999,,98092,47.2667,-122.21600000000001,2420,10026
3/11/2015,5,2.75,3220,5934,2.0,0.0,0.0,3,9,3220,0.0,2006,,98052,47.7076,-122.101,3100,5934
9/26/2014,3,1.0,960,5030,1.0,0.0,0.0,3,7,960,0.0,1955,0.0,98118,47.5611,-122.28,1460,5400
12/19/2014,3,1.0,1180,32214,1.0,0.0,0.0,3,7,1180,0.0,1952,0.0,98092,47.3313,-122.198,2300,13714
10/2/2014,2,2.25,1320,1034,3.0,0.0,0.0,3,7,1320,?,1996,0.0,98133,47.7039,-122.344,1330,1206
7/31/2014,4,2.0,1940,6350,1.0,0.0,0.0,4,7,970,970.0,1951,,98103,47.6948,-122.35700000000001,960,6350
8/6/2014,3,1.0,1630,6009,1.0,0.0,3.0,4,8,1630,0.0,1954,0.0,98117,47.69300000000001,-122.383,2120,6009
10/1/2014,2,2.0,1650,6840,1.5,0.0,0.0,5,7,1650,0.0,1916,0.0,98103,47.6512,-122.338,1700,4560
11/5/2014,3,1.0,1340,7260,1.5,0.0,0.0,3,6,1340,0.0,1944,0.0,98178,47.4934,-122.23700000000001,1210,7260
8/7/2014,3,2.25,1960,6500,2.0,0.0,0.0,4,8,1960,0.0,1977,0.0,98052,47.6642,-122.12899999999999,1860,6160
1/20/2015,3,3.0,1530,2132,2.0,0.0,0.0,3,8,1530,0.0,1993,,98038,47.3746,-122.056,1530,3384
4/22/2015,4,2.75,3350,6500,2.0,0.0,0.0,3,10,3350,0.0,1999,0.0,98075,47.5838,-122.027,2960,6970
3/30/2015,4,2.5,1750,6397,2.0,0.0,0.0,3,7,1750,0.0,1988,0.0,98023,47.3082,-122.35799999999999,1940,6502
11/25/2014,5,3.0,3650,16600,1.0,0.0,3.0,4,9,1860,1790.0,1978,0.0,98006,47.56,-122.14399999999999,3150,10400
9/16/2014,3,1.75,1380,8362,1.0,0.0,0.0,3,7,1380,0.0,1967,,98003,47.3121,-122.323,1380,8800
6/11/2014,5,2.75,3240,6863,2.0,0.0,0.0,3,10,3240,0.0,2013,0.0,98056,47.5033,-122.193,2360,6002
6/20/2014,4,2.5,2040,21781,2.0,0.0,0.0,3,8,2040,0.0,1994,0.0,98014,47.6458,-121.904,2410,21781
7/9/2014,5,3.0,4290,20445,2.0,,0.0,4,11,4290,0.0,1985,0.0,98039,47.6217,-122.23899999999999,3620,22325
8/15/2014,2,1.0,1140,74052,1.0,0.0,0.0,4,6,1140,0.0,1968,0.0,98022,47.2093,-121.962,1730,43560
9/5/2014,3,2.5,3110,9015,2.0,,0.0,3,9,3110,0.0,1990,,98058,47.4369,-122.147,2650,8960
6/25/2014,3,2.5,2180,7508,1.0,0.0,0.0,4,7,1420,760.0,1962,0.0,98133,47.7606,-122.336,1900,7818
10/20/2014,3,1.0,960,3960,1.0,0.0,0.0,3,7,960,0.0,1943,0.0,98199,47.6465,-122.404,1550,6050
9/29/2014,5,3.5,4280,6530,2.0,0.0,3.0,3,10,4280,0.0,2014,0.0,98075,47.5941,-121.973,3960,6863
1/26/2015,4,1.75,2260,7200,1.5,0.0,0.0,5,7,1360,900.0,1924,0.0,98056,47.5122,-122.186,1410,7465
7/10/2014,3,2.25,1420,3433,2.0,0.0,0.0,4,7,1420,0.0,1981,0.0,98034,47.7245,-122.163,1150,3432
11/13/2014,3,1.5,1130,7223,1.0,0.0,0.0,4,7,1130,0.0,1961,0.0,98056,47.5089,-122.189,1320,7356
12/16/2014,2,1.0,910,4800,1.0,0.0,0.0,4,7,910,0.0,1923,,98126,47.5536,-122.37700000000001,1450,5000
6/2/2014,4,1.75,1720,4240,1.5,0.0,0.0,4,7,1460,260.0,1925,0.0,98144,47.57899999999999,-122.294,1930,4280
12/5/2014,2,2.75,730,5000,1.0,0.0,0.0,3,7,730,0.0,1929,0.0,98126,47.5381,-122.374,980,5000
4/16/2015,3,1.5,1720,6570,1.5,0.0,0.0,4,8,1720,0.0,1909,,98118,47.5284,-122.265,1360,6000
9/10/2014,3,1.0,900,2550,1.0,0.0,0.0,4,6,900,0.0,1978,0.0,98023,47.3036,-122.363,1120,2550
5/6/2015,4,1.5,1100,9600,1.0,0.0,0.0,4,6,1100,0.0,1960,0.0,98033,47.7,-122.175,1100,9630
4/8/2015,2,1.0,960,7000,1.0,0.0,0.0,3,4,960,0.0,1918,0.0,98198,47.3864,-122.307,1850,8120
5/20/2014,6,5.25,2860,5682,2.0,0.0,0.0,3,7,2860,0.0,1978,0.0,98002,47.303000000000004,-122.221,1390,5956
5/27/2014,3,3.5,2710,3475,2.0,0.0,0.0,3,8,1650,1060.0,2005,0.0,98027,47.5359,-122.072,2440,2867
6/30/2014,5,2.75,2520,16100,1.0,0.0,3.0,4,8,1570,950.0,1960,0.0,98040,47.528,-122.22399999999999,2760,16988
7/17/2014,4,1.0,1270,6459,1.5,0.0,0.0,3,7,1270,0.0,1918,0.0,98118,47.5441,-122.273,1300,4100
11/12/2014,3,2.25,1470,9140,2.0,0.0,2.0,3,7,1470,0.0,1982,,98133,47.7162,-122.34899999999999,1400,8204
9/23/2014,3,2.5,1910,5600,2.0,,0.0,3,8,1910,0.0,1989,0.0,98029,47.5752,-122.009,1800,4928
10/29/2014,3,2.5,2200,3000,2.0,0.0,0.0,3,9,1530,670.0,2002,,98109,47.6451,-122.35,2200,3300
5/22/2014,3,1.0,870,5330,1.0,0.0,0.0,3,6,870,0.0,1969,,98042,47.369,-122.07700000000001,840,5200
9/9/2014,3,1.75,2500,6840,1.0,0.0,0.0,3,8,1300,1200.0,1957,0.0,98125,47.7222,-122.32,1580,8691
7/18/2014,3,1.75,1850,2860,1.5,0.0,0.0,5,8,1210,640.0,1931,,98116,47.5853,-122.39,1660,3120
11/6/2014,4,3.5,3740,41458,2.0,0.0,2.0,3,11,3740,0.0,2000,0.0,98072,47.7375,-122.139,3750,38325
8/13/2014,3,1.75,1070,7200,1.0,0.0,0.0,3,7,1070,0.0,1994,0.0,98010,47.3129,-122.023,1280,7200
4/14/2015,2,1.75,1350,2653,2.0,0.0,0.0,3,7,1350,0.0,1986,0.0,98033,47.6934,-122.184,1370,4115
1/19/2015,4,2.5,3260,6902,2.0,0.0,0.0,3,8,3260,0.0,2008,0.0,98059,47.4829,-122.156,3130,6588
8/5/2014,1,1.0,780,1033,1.0,0.0,0.0,3,7,780,0.0,1922,1985.0,98122,47.6155,-122.306,1040,1319
1/2/2015,3,2.75,2340,8828,1.0,0.0,0.0,4,9,2340,0.0,1954,0.0,98112,47.632,-122.289,3480,8526
4/21/2015,3,2.0,1330,6490,1.0,0.0,0.0,4,7,1330,0.0,1954,0.0,98125,47.7181,-122.30799999999999,1580,7202
5/30/2014,4,3.5,5550,28078,2.0,0.0,2.0,4,12,3350,2200.0,2000,0.0,98039,47.6395,-122.234,2980,19602
10/31/2014,3,2.5,2480,6031,2.0,0.0,0.0,3,8,2480,0.0,2001,0.0,98155,47.772,-122.29700000000001,1850,7704
8/18/2014,3,1.0,1500,5605,1.0,0.0,0.0,5,6,750,750.0,1942,0.0,98106,47.5456,-122.359,1050,9100
3/13/2015,5,2.5,1940,9389,1.0,0.0,0.0,4,7,1290,650.0,1960,0.0,98155,47.7438,-122.32799999999999,1810,9390
7/16/2014,2,1.0,930,7740,1.0,0.0,0.0,1,5,930,0.0,1932,0.0,98148,47.4611,-122.324,1620,8584
4/24/2015,4,1.75,1460,9750,1.0,0.0,0.0,4,7,1460,0.0,1967,,98008,47.6205,-122.102,1820,9840
2/6/2015,3,1.75,1680,10685,1.0,0.0,0.0,4,7,1680,0.0,1966,0.0,98033,47.6556,-122.193,3340,10390
9/29/2014,3,1.0,970,8040,1.0,0.0,0.0,3,7,970,0.0,1956,0.0,98007,47.603,-122.132,1250,7000
5/15/2014,4,2.5,2710,5880,2.0,0.0,0.0,3,9,2710,0.0,1998,,98092,47.3314,-122.17200000000001,2520,6000
6/11/2014,3,1.5,1270,1318,2.0,0.0,0.0,3,7,1080,190.0,2004,0.0,98199,47.6526,-122.384,1360,1488
12/12/2014,5,2.5,1760,10200,1.5,0.0,0.0,3,6,1760,0.0,1925,0.0,98106,47.5271,-122.351,1370,7620
5/7/2014,3,2.5,2460,108900,1.0,0.0,0.0,4,9,1860,?,1977,0.0,98027,47.4824,-122.0,2870,102366
4/15/2015,3,2.75,2300,12197,2.0,,0.0,3,8,2300,0.0,1989,,98166,47.4369,-122.338,1710,11220
8/26/2014,3,1.75,2320,6400,1.0,0.0,2.0,4,8,1420,900.0,1957,0.0,98199,47.6449,-122.389,2540,7680
7/25/2014,3,2.5,1920,3624,2.0,0.0,0.0,3,9,1920,0.0,2003,0.0,98052,47.6647,-122.087,1930,3533
2/17/2015,3,1.0,1180,7537,1.0,0.0,0.0,3,7,1180,0.0,1969,0.0,98034,47.7233,-122.221,1220,7425
9/29/2014,4,2.5,2040,11841,2.0,0.0,0.0,3,7,2040,0.0,1994,0.0,98042,47.3691,-122.074,1730,8808
6/20/2014,6,1.75,2380,4080,2.0,,0.0,3,8,2380,0.0,1917,0.0,98105,47.6629,-122.325,2030,4080
5/6/2015,6,4.5,3560,14010,2.0,0.0,0.0,3,7,3560,0.0,1989,0.0,98002,47.3244,-122.21700000000001,1710,11116
3/24/2015,3,2.5,2400,6182,2.0,0.0,0.0,3,8,2400,0.0,1998,0.0,98065,47.5363,-121.87,2420,5829
7/15/2014,4,2.5,2570,5520,2.0,,0.0,3,9,2570,0.0,2000,,98074,47.6145,-122.027,2470,5669
9/10/2014,3,1.0,1190,7500,1.0,0.0,0.0,5,7,1190,0.0,1968,0.0,98042,47.3248,-122.14200000000001,1200,9750
3/31/2015,4,2.0,1540,5110,1.0,0.0,0.0,3,7,1540,0.0,1957,0.0,98118,47.5164,-122.26799999999999,1540,5110
10/15/2014,3,2.5,1570,1551,3.0,0.0,0.0,3,8,1570,0.0,2008,0.0,98103,47.6961,-122.34100000000001,1570,1705
2/22/2015,2,1.75,1320,7540,1.0,0.0,0.0,3,7,1320,0.0,1968,,98038,47.3634,-122.052,1570,7540
10/17/2014,2,2.5,1370,3438,2.0,,0.0,3,7,1370,0.0,1987,0.0,98188,47.4606,-122.28299999999999,1370,2308
5/21/2014,3,1.75,1390,10905,1.0,0.0,0.0,3,6,860,530.0,1957,0.0,98106,47.5517,-122.36,1390,10839
8/28/2014,5,3.25,4130,7197,2.0,0.0,0.0,3,10,4130,0.0,2012,0.0,98074,47.6022,-122.06,3730,7202
7/21/2014,4,1.5,1200,10890,1.0,0.0,0.0,5,7,1200,0.0,1972,0.0,98042,47.3423,-122.088,1250,10139
8/25/2014,3,1.0,1090,6125,1.0,0.0,,4,6,790,300.0,1945,0.0,98126,47.5343,-122.37,1050,6125
7/2/2014,4,2.5,1850,5444,2.0,0.0,0.0,5,7,1850,0.0,1981,0.0,98034,47.7227,-122.16,1540,5000
2/4/2015,3,1.0,1090,10620,1.5,0.0,0.0,3,7,1090,0.0,1959,0.0,98032,47.3748,-122.294,1380,10620
1/8/2015,3,2.25,1370,1007,3.0,0.0,0.0,3,8,1330,40.0,2009,0.0,98107,47.6682,-122.361,1570,1635
3/18/2015,4,2.5,3120,7448,2.0,0.0,0.0,3,9,3120,0.0,1998,0.0,98042,47.3645,-122.126,2980,8102
4/30/2015,5,1.75,1380,7620,1.0,0.0,0.0,3,7,1180,200.0,1955,0.0,98106,47.5279,-122.345,1990,7620
10/15/2014,3,3.25,1510,1245,3.0,0.0,0.0,3,7,1510,0.0,2007,0.0,98133,47.7293,-122.34299999999999,1510,1245
9/29/2014,4,2.25,2610,7700,1.0,0.0,0.0,3,8,1700,910.0,1977,0.0,98027,47.5659,-122.089,2260,8266
6/3/2014,4,2.5,2961,12146,2.0,0.0,0.0,3,9,2961,0.0,1998,0.0,98075,47.5839,-122.052,2620,17749
10/28/2014,3,1.0,1480,5100,1.5,0.0,0.0,3,7,1480,0.0,1938,1959.0,98103,47.6915,-122.348,1300,5100
10/13/2014,4,2.5,1850,5674,2.0,0.0,0.0,3,7,1850,0.0,1993,,98042,47.3536,-122.14200000000001,1750,6875
5/12/2015,4,2.5,2700,10160,2.0,0.0,0.0,3,9,2700,0.0,1988,0.0,98029,47.5685,-122.012,2760,9219
8/28/2014,3,2.5,1650,2802,2.0,0.0,0.0,3,7,1650,?,2004,0.0,98055,47.4328,-122.196,1490,2084
10/13/2014,4,2.5,2790,6540,2.0,0.0,0.0,3,9,2790,0.0,1999,0.0,98074,47.6087,-122.016,2790,6270
10/9/2014,4,2.5,1910,8058,2.0,0.0,0.0,3,8,1910,0.0,1992,0.0,98031,47.3891,-122.17200000000001,1910,6500
4/6/2015,2,1.0,870,4025,1.0,0.0,0.0,3,7,870,0.0,1981,0.0,98034,47.7243,-122.161,1370,3488
7/8/2014,2,1.5,1090,2686,2.0,0.0,0.0,3,7,1090,0.0,1982,0.0,98034,47.717,-122.19,1160,2158
4/22/2015,3,1.5,1470,9570,1.0,0.0,0.0,3,7,1280,190.0,1941,0.0,98125,47.7032,-122.306,1390,9570
5/5/2015,3,1.75,2620,38350,1.0,0.0,0.0,4,8,1320,1300.0,1977,0.0,98027,47.4619,-121.991,2170,36962
7/19/2014,3,2.5,2060,5115,2.0,0.0,0.0,3,9,2060,0.0,2014,0.0,98092,47.3261,-122.163,2648,4500
4/9/2015,4,2.0,1890,4500,1.5,0.0,0.0,3,7,1490,400.0,1907,1993.0,98103,47.6684,-122.35600000000001,1640,4010
5/1/2015,4,3.25,2880,35315,1.0,0.0,0.0,3,11,2270,610.0,1982,,98005,47.6587,-122.163,1910,167378
7/31/2014,3,2.5,2910,12283,2.0,0.0,2.0,3,10,2910,0.0,1993,,98058,47.4602,-122.152,2680,22499
10/20/2014,3,2.25,1140,1557,3.0,0.0,0.0,3,8,1140,0.0,2007,,98103,47.6947,-122.34200000000001,1140,1245
4/29/2015,3,1.75,1740,8800,1.0,0.0,0.0,3,7,1140,600.0,1978,0.0,98023,47.2968,-122.37200000000001,1690,7920
10/14/2014,3,3.25,1720,936,2.0,,0.0,3,8,1030,690.0,2004,0.0,98112,47.6201,-122.309,1720,1527
11/4/2014,3,1.0,840,4495,1.0,0.0,0.0,3,6,840,0.0,1921,0.0,98146,47.496,-122.34899999999999,1260,7434
4/8/2015,4,1.0,1010,7200,1.5,0.0,0.0,3,6,1010,0.0,1947,0.0,98155,47.742,-122.325,1360,7200
1/28/2015,3,2.5,2850,19593,1.5,1.0,4.0,3,10,1790,1060.0,1978,0.0,98008,47.5894,-122.111,2850,18782
3/27/2015,2,1.0,940,3800,1.0,0.0,0.0,3,7,940,0.0,1929,,98115,47.6798,-122.292,1680,3800
6/17/2014,6,1.75,2740,6360,1.0,0.0,3.0,3,8,1370,1370.0,1953,0.0,98146,47.5062,-122.385,2150,6600
6/25/2014,3,1.5,1150,8450,1.0,0.0,0.0,4,6,1150,0.0,1951,0.0,98178,47.4927,-122.22399999999999,1160,6800
12/3/2014,3,2.5,1740,10050,2.0,0.0,0.0,3,7,1740,0.0,1989,,98001,47.2671,-122.236,1300,10125
7/8/2014,5,2.5,2820,9375,1.0,0.0,0.0,4,8,1550,1270.0,1968,,98006,47.5707,-122.12799999999999,2820,9375
4/15/2015,2,1.0,900,7620,1.0,0.0,0.0,3,7,900,0.0,1971,0.0,98106,47.5268,-122.34299999999999,1520,7620
10/24/2014,4,2.25,2850,7453,2.0,,0.0,3,9,2850,0.0,1991,0.0,98072,47.7439,-122.17399999999999,2700,8468
9/29/2014,3,2.5,4110,35741,2.0,0.0,0.0,3,7,4110,0.0,1976,0.0,98033,47.6642,-122.171,2710,8865
12/29/2014,5,2.0,2220,6000,1.5,0.0,0.0,4,7,1390,830.0,1925,,98144,47.5822,-122.295,1600,6000
8/18/2014,2,2.5,1830,1988,2.0,0.0,0.0,3,9,1530,300.0,2011,0.0,98116,47.5779,-122.40899999999999,1800,2467
4/29/2015,4,2.5,2850,25993,2.0,0.0,0.0,4,9,2850,0.0,1989,0.0,98056,47.5318,-122.17,2480,12672
9/24/2014,3,1.75,1230,12000,1.0,,0.0,3,6,1230,0.0,1970,0.0,98001,47.2878,-122.251,1550,12000
6/26/2014,3,2.5,2490,4000,2.0,0.0,0.0,5,8,1670,820.0,1918,,98109,47.6403,-122.35,2310,4000
10/22/2014,4,3.5,3620,6499,2.5,0.0,0.0,3,9,3620,0.0,2003,2009.0,98177,47.7326,-122.36,2330,7200
8/1/2014,4,2.5,3140,7260,2.0,0.0,0.0,3,8,2200,940.0,2004,0.0,98006,47.5664,-122.124,2860,8186
10/29/2014,4,2.25,2200,7200,1.0,0.0,2.0,4,8,1220,980.0,1958,,98144,47.5818,-122.296,1940,6000
11/11/2014,2,2.0,1120,780,2.0,0.0,0.0,3,8,760,360.0,2004,0.0,98116,47.5788,-122.41,1120,1322
7/18/2014,3,1.75,1370,9288,1.0,0.0,0.0,4,7,1370,0.0,1988,0.0,98059,47.4824,-122.152,1500,9864
4/11/2015,3,2.25,2680,98445,1.0,0.0,0.0,5,8,2680,0.0,1962,0.0,98059,47.5015,-122.10799999999999,2340,98445
5/2/2014,4,2.25,2160,8119,1.0,0.0,0.0,3,8,1080,1080.0,1966,0.0,98006,47.5443,-122.177,1850,9000
11/11/2014,4,3.0,2580,5511,2.0,0.0,0.0,3,8,2580,0.0,1999,0.0,98058,47.4286,-122.185,2010,5600
6/26/2014,4,2.5,2160,7826,1.0,0.0,0.0,4,7,1390,770.0,1976,0.0,98155,47.7754,-122.27600000000001,2190,9900
9/22/2014,4,4.0,3610,12811,2.0,0.0,0.0,3,10,3610,0.0,2000,0.0,98075,47.5812,-121.993,3530,11783
3/18/2015,3,1.0,1400,6879,1.0,0.0,0.0,3,7,1400,0.0,1951,0.0,98155,47.7508,-122.286,1950,7400
10/1/2014,2,1.0,1190,3400,1.0,0.0,0.0,4,7,990,200.0,1917,0.0,98118,47.5539,-122.26799999999999,1180,4000
7/22/2014,3,2.25,2070,11576,2.0,0.0,0.0,3,7,2070,0.0,1974,0.0,98001,47.3417,-122.271,1890,7519
4/3/2015,3,2.5,1970,3655,2.0,0.0,0.0,3,7,1970,0.0,2003,0.0,98019,47.7453,-121.984,1970,2952
9/19/2014,5,3.0,2110,5260,2.0,0.0,0.0,3,7,1670,440.0,2002,0.0,98118,47.5449,-122.272,2110,5260
1/8/2015,2,1.0,1050,6317,1.5,0.0,0.0,4,7,1050,0.0,1913,,98019,47.7364,-121.98100000000001,1600,9616
11/14/2014,5,4.5,4600,7810,2.0,0.0,0.0,3,9,3200,1400.0,2006,0.0,98065,47.5381,-121.86,4480,6324
1/27/2015,3,2.0,1350,6696,1.0,0.0,0.0,5,6,680,670.0,1944,,98056,47.4919,-122.18700000000001,1350,6700
4/20/2015,3,3.0,3530,8345,2.0,0.0,0.0,3,10,3530,0.0,2006,0.0,98028,47.7338,-122.234,1940,9600
11/4/2014,4,1.5,1790,3952,1.5,0.0,0.0,4,8,1790,0.0,1932,0.0,98103,47.68899999999999,-122.352,1200,3876
7/28/2014,3,1.0,1180,7669,1.0,0.0,0.0,4,7,1180,0.0,1967,0.0,98058,47.4479,-122.176,1190,7669
9/9/2014,4,3.25,3030,5164,1.5,0.0,0.0,5,9,2700,330.0,1925,0.0,98112,47.6394,-122.29899999999999,1890,4415
8/28/2014,3,3.0,1520,1884,3.0,0.0,0.0,3,8,1520,0.0,2009,0.0,98125,47.7176,-122.28399999999999,1360,1939
4/8/2015,3,2.5,1690,4476,2.0,0.0,0.0,3,7,1690,0.0,2008,0.0,98042,47.3663,-122.11399999999999,2250,4488
6/17/2014,5,2.75,3010,12611,2.0,,0.0,3,10,3010,0.0,1994,0.0,98052,47.69600000000001,-122.102,2890,9456
7/28/2014,2,1.75,1530,7020,1.0,0.0,0.0,3,7,1030,500.0,1942,0.0,98199,47.6465,-122.395,2090,6600
12/30/2014,1,1.0,720,123710,1.0,0.0,0.0,4,6,720,0.0,1935,0.0,98092,47.2893,-122.084,1860,297514
9/15/2014,3,2.5,1690,17383,2.0,0.0,0.0,3,7,1690,0.0,2003,0.0,98038,47.3691,-122.031,2610,7999
11/26/2014,4,2.25,2200,8384,1.0,0.0,0.0,3,7,1250,950.0,1959,,98155,47.753,-122.31700000000001,1750,8384
7/18/2014,2,1.75,2320,6755,1.0,0.0,0.0,5,8,1380,940.0,1946,0.0,98199,47.6398,-122.40299999999999,1990,5000
6/3/2014,3,2.25,1450,4706,2.0,,0.0,3,7,1450,0.0,2009,0.0,98028,47.761,-122.23200000000001,1490,4667
10/24/2014,4,2.5,2780,4200,2.0,0.0,0.0,3,8,2780,0.0,2001,0.0,98075,47.5989,-122.039,2510,4200
5/7/2015,3,2.25,1552,3677,2.0,0.0,0.0,3,7,1552,?,2012,0.0,98092,47.3205,-122.178,1677,3677
7/17/2014,6,3.0,2320,4502,1.0,,0.0,4,7,1200,1120.0,1987,,98108,47.5552,-122.3,1160,5628
3/3/2015,4,2.5,2390,5800,2.0,0.0,0.0,3,9,2390,0.0,2000,0.0,98075,47.5965,-122.038,2590,6507
1/8/2015,3,1.0,1020,5500,1.5,0.0,0.0,3,7,1020,0.0,1961,0.0,98118,47.5502,-122.286,1160,5500
5/8/2014,2,1.0,1060,4960,1.0,0.0,0.0,3,7,1060,0.0,1926,0.0,98103,47.6896,-122.331,1420,4960
5/28/2014,2,1.0,720,4222,1.0,0.0,0.0,4,5,720,0.0,1942,0.0,98056,47.4965,-122.186,860,4785
3/10/2015,3,1.0,670,23522,1.0,0.0,0.0,4,6,670,0.0,1968,,98024,47.5329,-121.89,1880,20270
7/23/2014,3,2.25,2680,100188,2.0,0.0,0.0,4,8,1580,1100.0,1978,0.0,98027,47.4776,-122.02,2540,60548
8/27/2014,3,2.0,2250,2975,2.0,0.0,0.0,4,9,1880,370.0,1905,,98112,47.6289,-122.309,2690,4800
11/19/2014,3,1.0,1200,8316,1.0,0.0,0.0,4,6,1200,0.0,1953,0.0,98002,47.3231,-122.215,1250,8316
9/17/2014,2,1.75,1800,224769,1.0,0.0,0.0,3,7,1420,380.0,1950,2008.0,98038,47.4327,-122.06,1620,112384
6/9/2014,4,1.0,1910,16320,1.5,0.0,0.0,3,6,1910,0.0,1934,,98106,47.5151,-122.366,1380,9000
9/23/2014,3,2.5,1610,3755,2.0,0.0,0.0,3,7,1610,0.0,1987,0.0,98052,47.6825,-122.09700000000001,1300,3823
12/24/2014,3,2.0,1610,13309,1.0,0.0,0.0,4,7,1610,0.0,1967,0.0,98042,47.3398,-122.133,1610,15725
7/20/2014,4,2.5,2990,12788,2.0,0.0,0.0,3,10,2990,0.0,1988,0.0,98075,47.5601,-122.037,3250,12212
1/8/2015,3,2.5,1580,2407,2.0,0.0,0.0,3,8,1580,0.0,2013,0.0,98126,47.5455,-122.368,1580,2212
7/8/2014,3,2.5,3180,12600,2.0,0.0,0.0,4,11,3180,0.0,1978,0.0,98074,47.6366,-122.05799999999999,3030,12835
3/27/2015,3,1.5,1590,7936,1.0,0.0,0.0,3,7,1590,0.0,1956,0.0,98106,47.5201,-122.366,1590,7936
1/28/2015,2,1.5,1460,5700,1.5,0.0,0.0,3,7,1460,0.0,1912,,98115,47.6838,-122.31200000000001,1780,3800
4/1/2015,3,2.5,3450,48787,2.0,0.0,0.0,3,10,3450,0.0,1987,0.0,98072,47.739,-122.12899999999999,2810,41040
1/14/2015,3,3.5,3650,103672,1.0,0.0,0.0,3,10,2050,1600.0,2011,0.0,98031,47.4002,-122.21700000000001,2550,16140
5/9/2014,4,2.75,3100,3773,2.0,0.0,0.0,3,8,2000,1100.0,1919,1996.0,98122,47.6158,-122.291,2130,3777
4/24/2015,5,3.25,3860,9387,2.0,0.0,2.0,3,9,3860,0.0,2006,0.0,98065,47.538000000000004,-121.85799999999999,3860,8979
8/15/2014,2,1.0,1260,5800,1.0,0.0,0.0,4,7,1260,0.0,1939,0.0,98199,47.6501,-122.40899999999999,1830,5800
6/25/2014,7,2.5,1940,5458,2.0,0.0,0.0,3,7,1940,0.0,1994,0.0,98092,47.3191,-122.177,1710,5688
4/9/2015,3,1.75,1760,6500,1.0,0.0,0.0,3,7,1150,?,1987,0.0,98038,47.3647,-122.05,1760,8125
5/15/2014,3,2.5,4560,17622,2.0,0.0,0.0,4,9,3800,?,1986,0.0,98074,47.621,-122.03,2360,15000
5/2/2014,3,2.5,2600,4750,1.0,0.0,0.0,4,9,1700,900.0,1951,0.0,98117,47.6833,-122.4,2380,4750
5/4/2015,2,1.0,1210,5600,1.5,0.0,0.0,3,7,1210,0.0,1922,0.0,98136,47.5322,-122.39200000000001,1400,5028
10/21/2014,3,1.0,1070,4600,1.0,0.0,0.0,3,7,950,120.0,1930,0.0,98116,47.5627,-122.383,1090,4600
5/4/2014,4,2.0,2280,6010,1.0,0.0,0.0,3,7,1140,1140.0,1900,0.0,98122,47.6034,-122.289,2240,6200
3/9/2015,2,2.0,1510,6516,1.0,,0.0,3,8,1510,0.0,2005,0.0,98053,47.7076,-122.01299999999999,1640,6009
9/25/2014,5,1.75,2320,7700,1.0,0.0,0.0,5,7,1290,1030.0,1962,,98001,47.3426,-122.285,1740,7210
12/12/2014,3,1.75,1560,14288,1.0,,0.0,3,6,780,780.0,1944,0.0,98125,47.7183,-122.306,1320,8928
5/20/2014,4,2.75,3160,8097,2.0,0.0,0.0,3,9,3160,0.0,2014,,98033,47.6709,-122.166,2200,8097
7/9/2014,3,2.25,1390,1484,3.0,0.0,0.0,3,8,1390,0.0,2007,0.0,98103,47.6912,-122.34299999999999,1250,1087
6/20/2014,3,2.5,1850,7777,2.0,0.0,0.0,5,8,1850,0.0,1989,0.0,98033,47.6908,-122.169,1850,8482
4/14/2015,1,1.25,1810,5070,1.5,1.0,4.0,4,8,1230,580.0,1967,0.0,98075,47.5814,-122.081,2280,5070
6/24/2014,3,3.5,2130,6150,2.0,,2.0,5,8,1530,600.0,1908,0.0,98199,47.6491,-122.405,2040,5381
6/10/2014,5,3.25,3230,3825,2.0,0.0,0.0,3,9,2480,750.0,2014,0.0,98117,47.6785,-122.39200000000001,1480,5100
5/16/2014,3,1.75,1560,4049,1.5,0.0,2.0,3,7,1000,560.0,1926,0.0,98126,47.5666,-122.375,1430,3738
5/29/2014,4,2.5,2040,22653,2.0,0.0,0.0,3,7,2040,0.0,2011,0.0,98168,47.4991,-122.29899999999999,2020,20502
